timestamp,value
2015-01-04T15:00:00Z,25305.14652
2015-01-04T16:00:00Z,25320.16222
2015-01-04T17:00:00Z,25401.55343
2015-01-04T18:00:00Z,25457.81447
2015-01-04T19:00:00Z,25509.1953
2015-01-04T20:00:00Z,25298.15615
2015-01-04T21:00:00Z,25195.06747
2015-01-04T22:00:00Z,25024.72314
2015-01-04T23:00:00Z,25056.26313
2015-01-05T00:00:00Z,25299.76809
2015-01-05T01:00:00Z,25493.34771
2015-01-05T02:00:00Z,25529.54341
2015-01-05T03:00:00Z,25572.7068
2015-01-05T04:00:00Z,25316.30833
2015-01-05T05:00:00Z,25179.65542
2015-01-05T06:00:00Z,25240.97851
2015-01-05T07:00:00Z,25466.92715
2015-01-05T08:00:00Z,25570.62882
2015-01-05T09:00:00Z,25622.23788
2015-01-05T10:00:00Z,25355.02942
2015-01-05T11:00:00Z,25182.87066
2015-01-05T12:00:00Z,25263.7041
2015-01-05T13:00:00Z,25069.31529
2015-01-05T14:00:00Z,25278.02195
2015-01-05T15:00:00Z,25054.15335
2015-01-05T16:00:00Z,24918.72529
2015-01-05T17:00:00Z,25008.942
2015-01-05T18:00:00Z,25089.66877
2015-01-05T19:00:00Z,25173.11799
2015-01-05T20:00:00Z,25147.52005
2015-01-05T21:00:00Z,25214.4684
2015-01-05T22:00:00Z,24907.46763
2015-01-05T23:00:00Z,24746.10618
2015-01-06T00:00:00Z,24853.01455
2015-01-06T01:00:00Z,24812.04564
2015-01-06T02:00:00Z,25014.2432
2015-01-06T03:00:00Z,24970.65637
2015-01-06T04:00:00Z,25031.45684
2015-01-06T05:00:00Z,24938.80643
2015-01-06T06:00:00Z,24927.90404
2015-01-06T07:00:00Z,25024.30324
2015-01-06T08:00:00Z,24881.45839
2015-01-06T09:00:00Z,24827.28697
2015-01-06T10:00:00Z,24860.90662
2015-01-06T11:00:00Z,24972.27187
2015-01-06T12:00:00Z,24785.85582
2015-01-06T13:00:00Z,24697.2503
2015-01-06T14:00:00Z,24626.0299
2015-01-06T15:00:00Z,24278.24904
2015-01-06T16:00:00Z,24419.91289
2015-01-06T17:00:00Z,24652.03866
2015-01-06T18:00:00Z,24682.15744
2015-01-06T19:00:00Z,24875.6251
2015-01-06T20:00:00Z,24978.74984
2015-01-06T21:00:00Z,24882.8746
2015-01-06T22:00:00Z,24702.31981
2015-01-06T23:00:00Z,24694.73829
2015-01-07T00:00:00Z,24383.62273
2015-01-07T01:00:00Z,24270.03182
2015-01-07T02:00:00Z,24388.94939
2015-01-07T03:00:00Z,24435.00683
2015-01-07T04:00:00Z,24511.42814
2015-01-07T05:00:00Z,24622.79846
2015-01-07T06:00:00Z,24593.30423
2015-01-07T07:00:00Z,24565.93358
2015-01-07T08:00:00Z,24806.77012
2015-01-07T09:00:00Z,24780.16427
2015-01-07T10:00:00Z,24877.25612
2015-01-07T11:00:00Z,24887.77052
2015-01-07T12:00:00Z,24619.39661
2015-01-07T13:00:00Z,24601.6287
2015-01-07T14:00:00Z,24566.70135
2015-01-07T15:00:00Z,24563.4615
2015-01-07T16:00:00Z,24707.26378
2015-01-07T17:00:00Z,24858.63602
2015-01-07T18:00:00Z,24941.23228
2015-01-07T19:00:00Z,24921.96243
2015-01-07T20:00:00Z,25070.46424
2015-01-07T21:00:00Z,24873.53119
2015-01-07T22:00:00Z,24637.69282
2015-01-07T23:00:00Z,24886.55454
2015-01-08T00:00:00Z,24908.08908
2015-01-08T01:00:00Z,25019.32618
2015-01-08T02:00:00Z,25298.74582
2015-01-08T03:00:00Z,25089.61025
2015-01-08T04:00:00Z,25164.54176
2015-01-08T05:00:00Z,25327.93821
2015-01-08T06:00:00Z,25306.08941
2015-01-08T07:00:00Z,25449.12532
2015-01-08T08:00:00Z,25209.78814
2015-01-08T09:00:00Z,25334.83151
2015-01-08T10:00:00Z,25397.29216
2015-01-08T11:00:00Z,25530.41237
2015-01-08T12:00:00Z,25624.46265
2015-01-08T13:00:00Z,25548.63983
2015-01-08T14:00:00Z,25625.66447
2015-01-08T15:00:00Z,25454.77554
2015-01-08T16:00:00Z,25496.30269
2015-01-08T17:00:00Z,25532.97224
2015-01-08T18:00:00Z,25623.31555
2015-01-08T19:00:00Z,25762.29662
2015-01-08T20:00:00Z,25807.77782
2015-01-08T21:00:00Z,25972.73814
2015-01-08T22:00:00Z,25901.10168
2015-01-08T23:00:00Z,26160.07149
2015-01-09T00:00:00Z,26162.81093
2015-01-09T01:00:00Z,26147.18518
2015-01-09T02:00:00Z,26207.80024
2015-01-09T03:00:00Z,26119.85332
2015-01-09T04:00:00Z,26428.10061
2015-01-09T05:00:00Z,26603.86308
2015-01-09T06:00:00Z,26675.34027
2015-01-09T07:00:00Z,26607.76465
2015-01-09T08:00:00Z,26527.31592
2015-01-09T09:00:00Z,26659.56007
2015-01-09T10:00:00Z,26803.85978
2015-01-09T11:00:00Z,26973.22495
2015-01-09T12:00:00Z,27121.22616
2015-01-09T13:00:00Z,27140.09488
2015-01-09T14:00:00Z,27397.66524
2015-01-09T15:00:00Z,27610.76659
2015-01-09T16:00:00Z,27581.09867
2015-01-09T17:00:00Z,27797.4063
2015-01-09T18:00:00Z,27691.48384
2015-01-09T19:00:00Z,27850.09308
2015-01-09T20:00:00Z,28150.1738
2015-01-09T21:00:00Z,27787.7063
2015-01-09T22:00:00Z,28013.25309
2015-01-09T23:00:00Z,27929.37585
2015-01-10T00:00:00Z,27784.1371
2015-01-10T01:00:00Z,28064.81641
2015-01-10T02:00:00Z,27976.93577
2015-01-10T03:00:00Z,28058.51731
2015-01-10T04:00:00Z,28195.15557
2015-01-10T05:00:00Z,28405.21595
2015-01-10T06:00:00Z,28566.79623
2015-01-10T07:00:00Z,28663.63832
2015-01-10T08:00:00Z,28685.06135
2015-01-10T09:00:00Z,28723.3388
2015-01-10T10:00:00Z,28752.43424
2015-01-10T11:00:00Z,28739.28145
2015-01-10T12:00:00Z,28810.05811
2015-01-10T13:00:00Z,28721.62176
2015-01-10T14:00:00Z,28696.73162
2015-01-10T15:00:00Z,28836.36688
2015-01-10T16:00:00Z,29032.35087
2015-01-10T17:00:00Z,29135.76065
2015-01-10T18:00:00Z,29038.19469
2015-01-10T19:00:00Z,29089.44783
2015-01-10T20:00:00Z,29164.52896
2015-01-10T21:00:00Z,29062.89343
2015-01-10T22:00:00Z,29092.59633
2015-01-10T23:00:00Z,29185.40772
2015-01-11T00:00:00Z,29083.66562
2015-01-11T01:00:00Z,29312.93942
2015-01-11T02:00:00Z,29523.76865
2015-01-11T03:00:00Z,29662.75796
2015-01-11T04:00:00Z,29864.60536
2015-01-11T05:00:00Z,29919.89682
2015-01-11T06:00:00Z,30067.54026
2015-01-11T07:00:00Z,30027.30415
2015-01-11T08:00:00Z,30057.21821
2015-01-11T09:00:00Z,29933.92906
2015-01-11T10:00:00Z,30043.32568
2015-01-11T11:00:00Z,29837.5356
2015-01-11T12:00:00Z,29539.03382
2015-01-11T13:00:00Z,29642.51639
2015-01-11T14:00:00Z,29573.99436
2015-01-11T15:00:00Z,29782.42633
2015-01-11T16:00:00Z,30081.45913
2015-01-11T17:00:00Z,30133.97629
2015-01-11T18:00:00Z,30032.03524
2015-01-11T19:00:00Z,30026.61766
2015-01-11T20:00:00Z,30167.63406
2015-01-11T21:00:00Z,30146.48359
